CLIENT_ID,NAME_PRODUCT_TYPE,CAR_AGE,TOTAL_INCOME,PRIORIDAD_VENTA
ES182438464B,PRODUCT 1,12.0,5400.0,2. Alta (Renovación)
ES182304900S,PRODUCT 1,15.0,5400.0,2. Alta (Renovación)
ES182141607A,PRODUCT 2,14.0,5400.0,2. Alta (Renovación)
ES182177991W,PRODUCT 1,24.0,5400.0,1. Urgente (Chatarra)
ES182350267C,PRODUCT 1,15.0,5400.0,2. Alta (Renovación)
ES182163435G,PRODUCT 1,15.0,5400.0,2. Alta (Renovación)
ES182167021R,PRODUCT 1,10.0,5400.0,2. Alta (Renovación)
ES182217005A,PRODUCT 1,33.0,5400.0,1. Urgente (Chatarra)
ES182295959Q,PRODUCT 1,11.0,5400.0,2. Alta (Renovación)
ES182147817H,PRODUCT 1,23.0,5400.0,1. Urgente (Chatarra)
ES182139785U,PRODUCT 1,13.0,5400.0,2. Alta (Renovación)
ES182347336N,PRODUCT 2,64.0,5400.0,1. Urgente (Chatarra)
ES182172737A,PRODUCT 2,15.0,5400.0,2. Alta (Renovación)
ES182325848O,PRODUCT 1,20.0,5400.0,1. Urgente (Chatarra)
ES182203676F,PRODUCT 1,11.0,5400.0,2. Alta (Renovación)
ES182275433T,PRODUCT 1,12.0,5400.0,2. Alta (Renovación)
ES182140322I,PRODUCT 1,12.0,5400.0,2. Alta (Renovación)
ES182118608S,PRODUCT 2,24.0,5400.0,1. Urgente (Chatarra)
ES182302725I,PRODUCT 1,22.0,5400.0,1. Urgente (Chatarra)
ES182310024L,PRODUCT 1,20.0,5400.0,1. Urgente (Chatarra)
ES182179423P,PRODUCT 1,16.0,5400.0,1. Urgente (Chatarra)
ES182162851P,PRODUCT 1,10.0,5400.0,2. Alta (Renovación)
ES182435338Y,PRODUCT 1,17.0,5400.0,1. Urgente (Chatarra)
ES182385536R,PRODUCT 1,14.0,5400.0,2. Alta (Renovación)
ES182273211J,PRODUCT 1,10.0,5400.0,2. Alta (Renovación)
ES182415392M,PRODUCT 2,14.0,5400.0,2. Alta (Renovación)
ES182121231Z,PRODUCT 1,14.0,5400.0,2. Alta (Renovación)
ES182132343K,PRODUCT 1,17.0,5400.0,1. Urgente (Chatarra)
ES182194683A,PRODUCT 1,10.0,5400.0,2. Alta (Renovación)
ES182391729A,PRODUCT 1,14.0,5400.0,2. Alta (Renovación)
ES182156473O,PRODUCT 1,64.0,5400.0,1. Urgente (Chatarra)
ES182292867J,PRODUCT 1,11.0,5400.0,2. Alta (Renovación)
ES182213335G,PRODUCT 1,14.0,5400.0,2. Alta (Renovación)
ES182341193R,PRODUCT 1,16.0,5400.0,1. Urgente (Chatarra)
ES182422651F,PRODUCT 2,12.0,5400.0,2. Alta (Renovación)
ES182177856F,PRODUCT 1,18.0,5400.0,1. Urgente (Chatarra)
ES182300015W,PRODUCT 1,24.0,5400.0,1. Urgente (Chatarra)
ES182329180R,PRODUCT 1,19.0,5400.0,1. Urgente (Chatarra)
ES182436838C,PRODUCT 1,17.0,5400.0,1. Urgente (Chatarra)
ES182250977W,PRODUCT 1,64.0,5400.0,1. Urgente (Chatarra)
ES182321631N,PRODUCT 1,12.0,5400.0,2. Alta (Renovación)
ES182367418C,PRODUCT 1,12.0,5400.0,2. Alta (Renovación)
ES182102823L,PRODUCT 1,10.0,5400.0,2. Alta (Renovación)
ES182261253X,PRODUCT 1,13.0,5400.0,2. Alta (Renovación)
ES182229190Q,PRODUCT 1,17.0,5400.0,1. Urgente (Chatarra)
ES182188708T,PRODUCT 1,19.0,5400.0,1. Urgente (Chatarra)
ES182449371Z,PRODUCT 1,16.0,5400.0,1. Urgente (Chatarra)
ES182374934U,PRODUCT 1,17.0,5400.0,1. Urgente (Chatarra)
ES182185432M,PRODUCT 1,16.0,5346.0,1. Urgente (Chatarra)
ES182276336G,PRODUCT 1,24.0,5340.6,1. Urgente (Chatarra)
ES182377912Y,PRODUCT 1,64.5,5292.0,1. Urgente (Chatarra)
ES182349648M,PRODUCT 1,64.5,5292.0,1. Urgente (Chatarra)
ES182106163U,PRODUCT 1,11.0,5292.0,2. Alta (Renovación)
ES182159403T,PRODUCT 1,10.0,5292.0,2. Alta (Renovación)
ES182438868Q,PRODUCT 1,16.0,5292.0,1. Urgente (Chatarra)
ES182204952E,PRODUCT 1,14.0,5292.0,2. Alta (Renovación)
ES182389341T,PRODUCT 1,15.0,5292.0,2. Alta (Renovación)
ES182313309Z,PRODUCT 1,64.0,5265.0,1. Urgente (Chatarra)
ES182154106F,PRODUCT 2,15.0,5238.0,2. Alta (Renovación)
ES182242834J,PRODUCT 1,13.0,5238.0,2. Alta (Renovación)
ES182248527C,PRODUCT 1,11.0,5238.0,2. Alta (Renovación)
ES182199590A,PRODUCT 1,18.0,5184.0,1. Urgente (Chatarra)
ES182239359F,PRODUCT 1,16.0,5184.0,1. Urgente (Chatarra)
ES182147719L,PRODUCT 1,10.0,5184.0,2. Alta (Renovación)
ES182229901S,PRODUCT 2,10.0,5130.0,2. Alta (Renovación)
ES182265512E,PRODUCT 1,10.0,5130.0,2. Alta (Renovación)
ES182243100V,PRODUCT 1,14.0,5130.0,2. Alta (Renovación)
ES182210494Q,PRODUCT 1,13.0,5130.0,2. Alta (Renovación)
ES182181394G,PRODUCT 1,17.0,5130.0,1. Urgente (Chatarra)
ES182115829P,PRODUCT 1,23.0,5130.0,1. Urgente (Chatarra)
ES182314846P,PRODUCT 1,34.0,5130.0,1. Urgente (Chatarra)
ES182306638I,PRODUCT 1,16.0,5130.0,1. Urgente (Chatarra)
ES182423026A,PRODUCT 1,10.0,5130.0,2. Alta (Renovación)
ES182290212M,PRODUCT 1,18.0,5130.0,1. Urgente (Chatarra)
ES182304656H,PRODUCT 1,18.0,5130.0,1. Urgente (Chatarra)
ES182118011N,PRODUCT 1,15.0,5130.0,2. Alta (Renovación)
ES182175275X,PRODUCT 1,12.0,5130.0,2. Alta (Renovación)
ES182286573X,PRODUCT 1,15.0,5130.0,2. Alta (Renovación)
ES182324434Y,PRODUCT 1,12.0,5130.0,2. Alta (Renovación)
ES182233501D,PRODUCT 1,11.0,5130.0,2. Alta (Renovación)
ES182340215C,PRODUCT 1,20.0,5130.0,1. Urgente (Chatarra)
ES182428960K,PRODUCT 1,19.0,5130.0,1. Urgente (Chatarra)
ES182299954S,PRODUCT 1,10.0,5130.0,2. Alta (Renovación)
ES182310444M,PRODUCT 1,12.0,5130.0,2. Alta (Renovación)
ES182304227R,PRODUCT 1,12.0,5130.0,2. Alta (Renovación)
ES182400875K,PRODUCT 1,13.0,5130.0,2. Alta (Renovación)
ES182153357L,PRODUCT 1,18.0,5130.0,1. Urgente (Chatarra)
ES182386746C,PRODUCT 1,20.0,5130.0,1. Urgente (Chatarra)
ES182411751M,PRODUCT 1,10.0,5130.0,2. Alta (Renovación)
ES182406846A,PRODUCT 1,10.0,5130.0,2. Alta (Renovación)
ES182321683V,PRODUCT 1,15.0,5130.0,2. Alta (Renovación)
ES182286527A,PRODUCT 1,13.0,5130.0,2. Alta (Renovación)
ES182175956N,PRODUCT 1,15.0,5130.0,2. Alta (Renovación)
ES182245749I,PRODUCT 1,64.5,5130.0,1. Urgente (Chatarra)
ES182190938G,PRODUCT 1,18.0,5130.0,1. Urgente (Chatarra)
ES182253103D,PRODUCT 1,10.0,5130.0,2. Alta (Renovación)
ES182303501T,PRODUCT 1,13.0,5130.0,2. Alta (Renovación)
ES182301781W,PRODUCT 1,19.0,5130.0,1. Urgente (Chatarra)
ES182125062F,PRODUCT 1,11.0,5130.0,2. Alta (Renovación)
ES182344330Y,PRODUCT 1,11.0,5130.0,2. Alta (Renovación)
ES182388070S,PRODUCT 1,26.0,5130.0,1. Urgente (Chatarra)
ES182419714H,PRODUCT 1,10.0,5130.0,2. Alta (Renovación)
ES182387690F,PRODUCT 1,11.0,5130.0,2. Alta (Renovación)
ES182399114Z,PRODUCT 1,25.0,5130.0,1. Urgente (Chatarra)
ES182174426C,PRODUCT 1,17.0,5130.0,1. Urgente (Chatarra)
ES182315304W,PRODUCT 1,11.0,5130.0,2. Alta (Renovación)
ES182340536Y,PRODUCT 2,35.0,5130.0,1. Urgente (Chatarra)
ES182229494H,PRODUCT 1,11.0,5130.0,2. Alta (Renovación)
ES182117089N,PRODUCT 1,14.0,5130.0,2. Alta (Renovación)
ES182417937L,PRODUCT 1,11.0,5076.0,2. Alta (Renovación)
ES182181055F,PRODUCT 1,16.0,5076.0,1. Urgente (Chatarra)
ES182354950L,PRODUCT 1,14.0,4968.0,2. Alta (Renovación)
ES182324023N,PRODUCT 1,14.0,4968.0,2. Alta (Renovación)
ES182173059M,PRODUCT 1,21.0,4930.2,1. Urgente (Chatarra)
ES182181723D,PRODUCT 1,64.5,4860.0,1. Urgente (Chatarra)
ES182362013I,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182162366K,PRODUCT 1,64.0,4860.0,1. Urgente (Chatarra)
ES182333759K,PRODUCT 1,12.0,4860.0,2. Alta (Renovación)
ES182353731Y,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182286921Q,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182220268R,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182168923G,PRODUCT 1,23.0,4860.0,1. Urgente (Chatarra)
ES182274085I,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182103469V,PRODUCT 2,25.0,4860.0,1. Urgente (Chatarra)
ES182117978A,PRODUCT 1,20.0,4860.0,1. Urgente (Chatarra)
ES182110709O,PRODUCT 1,64.0,4860.0,1. Urgente (Chatarra)
ES182393550K,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182150607T,PRODUCT 2,14.0,4860.0,2. Alta (Renovación)
ES182332693B,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182280288O,PRODUCT 1,17.0,4860.0,1. Urgente (Chatarra)
ES182135821T,PRODUCT 2,11.0,4860.0,2. Alta (Renovación)
ES182190308L,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182346625K,PRODUCT 2,16.0,4860.0,1. Urgente (Chatarra)
ES182153396S,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182308277K,PRODUCT 2,17.0,4860.0,1. Urgente (Chatarra)
ES182223048B,PRODUCT 1,18.0,4860.0,1. Urgente (Chatarra)
ES182122936D,PRODUCT 1,19.0,4860.0,1. Urgente (Chatarra)
ES182230755L,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182444408B,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182279771L,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182446194D,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182196735R,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182219554H,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182455144Y,PRODUCT 1,21.0,4860.0,1. Urgente (Chatarra)
ES182294679M,PRODUCT 2,15.0,4860.0,2. Alta (Renovación)
ES182404068Z,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182143386D,PRODUCT 1,12.0,4860.0,2. Alta (Renovación)
ES182339020P,PRODUCT 1,19.0,4860.0,1. Urgente (Chatarra)
ES182106831B,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182334504Y,PRODUCT 2,15.0,4860.0,2. Alta (Renovación)
ES182207576G,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182409813O,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182428094N,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182392320Q,PRODUCT 1,22.0,4860.0,1. Urgente (Chatarra)
ES182355586C,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182249349Z,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182426037V,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182448298T,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182318921M,PRODUCT 1,30.0,4860.0,1. Urgente (Chatarra)
ES182453459S,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182357990L,PRODUCT 1,17.0,4860.0,1. Urgente (Chatarra)
ES182175580M,PRODUCT 1,19.0,4860.0,1. Urgente (Chatarra)
ES182437660N,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182332009W,PRODUCT 1,17.0,4860.0,1. Urgente (Chatarra)
ES182430456K,PRODUCT 1,12.0,4860.0,2. Alta (Renovación)
ES182302065B,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182327380A,PRODUCT 2,34.0,4860.0,1. Urgente (Chatarra)
ES182188976Z,PRODUCT 1,25.0,4860.0,1. Urgente (Chatarra)
ES182408987Q,PRODUCT 1,20.0,4860.0,1. Urgente (Chatarra)
ES182136275T,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182218803B,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182316401L,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182367743B,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182387818V,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182223389T,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182412916O,PRODUCT 1,16.0,4860.0,1. Urgente (Chatarra)
ES182193477K,PRODUCT 2,11.0,4860.0,2. Alta (Renovación)
ES182168267Z,PRODUCT 1,27.0,4860.0,1. Urgente (Chatarra)
ES182272897A,PRODUCT 1,19.0,4860.0,1. Urgente (Chatarra)
ES182120288Q,PRODUCT 1,25.0,4860.0,1. Urgente (Chatarra)
ES182174111B,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182287825A,PRODUCT 2,14.0,4860.0,2. Alta (Renovación)
ES182145054L,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182296093U,PRODUCT 1,17.0,4860.0,1. Urgente (Chatarra)
ES182252229L,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182219173K,PRODUCT 1,21.0,4860.0,1. Urgente (Chatarra)
ES182322225K,PRODUCT 1,16.0,4860.0,1. Urgente (Chatarra)
ES182262250C,PRODUCT 1,16.0,4860.0,1. Urgente (Chatarra)
ES182159705P,PRODUCT 1,12.0,4860.0,2. Alta (Renovación)
ES182211160U,PRODUCT 1,18.0,4860.0,1. Urgente (Chatarra)
ES182166589J,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182383307T,PRODUCT 2,22.0,4860.0,1. Urgente (Chatarra)
ES182384321T,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182338579X,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182142434P,PRODUCT 1,27.0,4860.0,1. Urgente (Chatarra)
ES182442531J,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182228777F,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182290184V,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182294820L,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182430652S,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182363854S,PRODUCT 1,12.0,4860.0,2. Alta (Renovación)
ES182222342V,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182128718D,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182387995K,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182316496W,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182400030J,PRODUCT 1,18.0,4860.0,1. Urgente (Chatarra)
ES182446768B,PRODUCT 1,16.0,4860.0,1. Urgente (Chatarra)
ES182300022K,PRODUCT 1,23.0,4860.0,1. Urgente (Chatarra)
ES182227859A,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182406235Q,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182452198J,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182333445P,PRODUCT 1,17.0,4860.0,1. Urgente (Chatarra)
ES182179940L,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182333945H,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182161501E,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182346436H,PRODUCT 1,16.0,4860.0,1. Urgente (Chatarra)
ES182451790E,PRODUCT 1,12.0,4860.0,2. Alta (Renovación)
ES182394896B,PRODUCT 1,28.0,4860.0,1. Urgente (Chatarra)
ES182105315Q,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182413591E,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182419647V,PRODUCT 1,64.0,4860.0,1. Urgente (Chatarra)
ES182443243N,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182402486F,PRODUCT 2,15.0,4860.0,2. Alta (Renovación)
ES182324047T,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182295577N,PRODUCT 1,16.0,4860.0,1. Urgente (Chatarra)
ES182308063J,PRODUCT 1,17.0,4860.0,1. Urgente (Chatarra)
ES182399845G,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182321136H,PRODUCT 1,12.0,4860.0,2. Alta (Renovación)
ES182207444R,PRODUCT 1,10.0,4860.0,2. Alta (Renovación)
ES182391821Y,PRODUCT 1,12.0,4860.0,2. Alta (Renovación)
ES182360019V,PRODUCT 1,23.0,4860.0,1. Urgente (Chatarra)
ES182120140S,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182126416T,PRODUCT 1,20.0,4860.0,1. Urgente (Chatarra)
ES182423455M,PRODUCT 1,23.0,4860.0,1. Urgente (Chatarra)
ES182394318F,PRODUCT 1,23.0,4860.0,1. Urgente (Chatarra)
ES182252317P,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182121868V,PRODUCT 1,18.0,4860.0,1. Urgente (Chatarra)
ES182448773C,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182265090E,PRODUCT 2,18.0,4860.0,1. Urgente (Chatarra)
ES182268160V,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182190114J,PRODUCT 1,11.0,4860.0,2. Alta (Renovación)
ES182272028X,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182426687P,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182449840C,PRODUCT 1,15.0,4860.0,2. Alta (Renovación)
ES182396773G,PRODUCT 1,14.0,4860.0,2. Alta (Renovación)
ES182285133M,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182266900X,PRODUCT 1,26.0,4860.0,1. Urgente (Chatarra)
ES182134367H,PRODUCT 1,13.0,4860.0,2. Alta (Renovación)
ES182355788M,PRODUCT 1,13.0,4811.78,2. Alta (Renovación)
ES182247362I,PRODUCT 1,11.0,4806.0,2. Alta (Renovación)
ES182361091Q,PRODUCT 1,20.0,4806.0,1. Urgente (Chatarra)
ES182365881E,PRODUCT 1,12.0,4806.0,2. Alta (Renovación)
ES182199784W,PRODUCT 1,24.0,4806.0,1. Urgente (Chatarra)
ES182338629V,PRODUCT 1,18.0,4752.0,1. Urgente (Chatarra)
ES182289142U,PRODUCT 1,17.0,4752.0,1. Urgente (Chatarra)
ES182351167F,PRODUCT 1,23.0,4725.0,1. Urgente (Chatarra)
ES182106437N,PRODUCT 1,14.0,4698.0,2. Alta (Renovación)
ES182213077Q,PRODUCT 1,15.0,4698.0,2. Alta (Renovación)
ES182283822R,PRODUCT 1,10.0,4698.0,2. Alta (Renovación)
ES182408188Q,PRODUCT 1,16.0,4698.0,1. Urgente (Chatarra)
ES182439445O,PRODUCT 1,18.0,4671.0,1. Urgente (Chatarra)
ES182330612L,PRODUCT 1,10.0,4644.0,2. Alta (Renovación)
ES182384666A,PRODUCT 1,17.0,4644.0,1. Urgente (Chatarra)
ES182320998D,PRODUCT 1,10.0,4644.0,2. Alta (Renovación)
ES182443689K,PRODUCT 2,64.0,4644.0,1. Urgente (Chatarra)
ES182145273A,PRODUCT 1,24.0,4644.0,1. Urgente (Chatarra)
ES182294269Y,PRODUCT 1,11.0,4644.0,2. Alta (Renovación)
ES182341884P,PRODUCT 1,18.0,4644.0,1. Urgente (Chatarra)
ES182233253T,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182136380C,PRODUCT 1,64.5,4590.0,1. Urgente (Chatarra)
ES182177513C,PRODUCT 1,15.0,4590.0,2. Alta (Renovación)
ES182176413S,PRODUCT 1,12.0,4590.0,2. Alta (Renovación)
ES182163034H,PRODUCT 1,21.0,4590.0,1. Urgente (Chatarra)
ES182414665W,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182439160C,PRODUCT 1,44.0,4590.0,1. Urgente (Chatarra)
ES182197179A,PRODUCT 1,12.0,4590.0,2. Alta (Renovación)
ES182442537D,PRODUCT 1,14.0,4590.0,2. Alta (Renovación)
ES182125640D,PRODUCT 1,23.0,4590.0,1. Urgente (Chatarra)
ES182221757B,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182110948H,PRODUCT 1,64.5,4590.0,1. Urgente (Chatarra)
ES182120063G,PRODUCT 1,14.0,4590.0,2. Alta (Renovación)
ES182129938U,PRODUCT 1,15.0,4590.0,2. Alta (Renovación)
ES182446412N,PRODUCT 1,14.0,4590.0,2. Alta (Renovación)
ES182167103P,PRODUCT 1,20.0,4590.0,1. Urgente (Chatarra)
ES182375546A,PRODUCT 1,14.0,4590.0,2. Alta (Renovación)
ES182262253R,PRODUCT 1,17.0,4590.0,1. Urgente (Chatarra)
ES182209686P,PRODUCT 1,19.0,4590.0,1. Urgente (Chatarra)
ES182218688Y,PRODUCT 1,12.0,4590.0,2. Alta (Renovación)
ES182215171W,PRODUCT 1,13.0,4590.0,2. Alta (Renovación)
ES182315363Q,PRODUCT 2,11.0,4590.0,2. Alta (Renovación)
ES182312265P,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182382754R,PRODUCT 1,64.5,4590.0,1. Urgente (Chatarra)
ES182313461F,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182388606N,PRODUCT 1,14.0,4590.0,2. Alta (Renovación)
ES182441790X,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182228753R,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182118634Z,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182411874B,PRODUCT 1,29.0,4590.0,1. Urgente (Chatarra)
ES182256520T,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182322856B,PRODUCT 1,19.0,4590.0,1. Urgente (Chatarra)
ES182412554S,PRODUCT 1,19.0,4590.0,1. Urgente (Chatarra)
ES182404914F,PRODUCT 1,15.0,4590.0,2. Alta (Renovación)
ES182303519O,PRODUCT 1,20.0,4590.0,1. Urgente (Chatarra)
ES182240793T,PRODUCT 1,17.0,4590.0,1. Urgente (Chatarra)
ES182423582A,PRODUCT 1,13.0,4590.0,2. Alta (Renovación)
ES182403434Q,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182385155M,PRODUCT 2,10.0,4590.0,2. Alta (Renovación)
ES182320110O,PRODUCT 1,14.0,4590.0,2. Alta (Renovación)
ES182424754B,PRODUCT 1,26.0,4590.0,1. Urgente (Chatarra)
ES182244288F,PRODUCT 1,64.0,4590.0,1. Urgente (Chatarra)
ES182163211V,PRODUCT 1,40.0,4590.0,1. Urgente (Chatarra)
ES182326140D,PRODUCT 1,24.0,4590.0,1. Urgente (Chatarra)
ES182340404Z,PRODUCT 1,15.0,4590.0,2. Alta (Renovación)
ES182446719O,PRODUCT 1,12.0,4590.0,2. Alta (Renovación)
ES182439309H,PRODUCT 1,15.0,4590.0,2. Alta (Renovación)
ES182247291A,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182239614X,PRODUCT 1,12.0,4590.0,2. Alta (Renovación)
ES182158302H,PRODUCT 1,27.0,4590.0,1. Urgente (Chatarra)
ES182430385X,PRODUCT 1,12.0,4590.0,2. Alta (Renovación)
ES182448110C,PRODUCT 1,64.0,4590.0,1. Urgente (Chatarra)
ES182122535V,PRODUCT 1,13.0,4590.0,2. Alta (Renovación)
ES182305079Y,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182252204L,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182295598W,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182439232H,PRODUCT 1,13.0,4590.0,2. Alta (Renovación)
ES182352748G,PRODUCT 1,14.0,4590.0,2. Alta (Renovación)
ES182219724D,PRODUCT 1,25.0,4590.0,1. Urgente (Chatarra)
ES182157732B,PRODUCT 1,24.0,4590.0,1. Urgente (Chatarra)
ES182136153F,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182355839L,PRODUCT 1,13.0,4590.0,2. Alta (Renovación)
ES182308515A,PRODUCT 1,20.0,4590.0,1. Urgente (Chatarra)
ES182337302P,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182402480K,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182295424O,PRODUCT 1,30.0,4590.0,1. Urgente (Chatarra)
ES182156136C,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182143861X,PRODUCT 1,64.0,4590.0,1. Urgente (Chatarra)
ES182103168D,PRODUCT 1,12.0,4590.0,2. Alta (Renovación)
ES182154298N,PRODUCT 1,11.0,4590.0,2. Alta (Renovación)
ES182441981L,PRODUCT 1,15.0,4590.0,2. Alta (Renovación)
ES182373628F,PRODUCT 2,21.0,4590.0,1. Urgente (Chatarra)
ES182298516T,PRODUCT 1,15.0,4590.0,2. Alta (Renovación)
ES182227216W,PRODUCT 1,64.5,4590.0,1. Urgente (Chatarra)
ES182291152G,PRODUCT 1,14.0,4590.0,2. Alta (Renovación)
ES182198631E,PRODUCT 1,18.0,4590.0,1. Urgente (Chatarra)
ES182444335G,PRODUCT 1,16.0,4590.0,1. Urgente (Chatarra)
ES182455620S,PRODUCT 1,10.0,4590.0,2. Alta (Renovación)
ES182192934J,PRODUCT 1,17.0,4590.0,1. Urgente (Chatarra)
ES182343882L,PRODUCT 1,17.0,4576.5,1. Urgente (Chatarra)
ES182416414P,PRODUCT 1,15.0,4536.0,2. Alta (Renovación)
ES182216398S,PRODUCT 1,13.0,4536.0,2. Alta (Renovación)
ES182380104K,PRODUCT 1,20.0,4536.0,1. Urgente (Chatarra)
ES182185583V,PRODUCT 1,25.0,4536.0,1. Urgente (Chatarra)
ES182310124T,PRODUCT 1,16.0,4536.0,1. Urgente (Chatarra)
ES182175460M,PRODUCT 1,11.0,4536.0,2. Alta (Renovación)
ES182174872W,PRODUCT 1,19.0,4536.0,1. Urgente (Chatarra)
ES182265332D,PRODUCT 1,13.0,4536.0,2. Alta (Renovación)
ES182394009W,PRODUCT 1,12.0,4536.0,2. Alta (Renovación)
ES182149579J,PRODUCT 1,13.0,4482.0,2. Alta (Renovación)
ES182111520F,PRODUCT 1,11.0,4482.0,2. Alta (Renovación)
ES182229685U,PRODUCT 1,12.0,4482.0,2. Alta (Renovación)
ES182211938E,PRODUCT 1,10.0,4482.0,2. Alta (Renovación)
ES182180924R,PRODUCT 1,19.0,4482.0,1. Urgente (Chatarra)
ES182275423F,PRODUCT 1,14.0,4428.0,2. Alta (Renovación)
ES182327397A,PRODUCT 1,16.0,4428.0,1. Urgente (Chatarra)
ES182147861Q,PRODUCT 1,17.0,4428.0,1. Urgente (Chatarra)
ES182247192I,PRODUCT 1,21.0,4428.0,1. Urgente (Chatarra)
ES182143171F,PRODUCT 1,64.0,4428.0,1. Urgente (Chatarra)
